"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lebanon","LBN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.673526457253","24.8078571137078","25.4902503877687","25.9971988795518","26.4315065591595","26.8182141081196","27.4491203863401","27.6040394753853","27.8985350676289","27.9816645591447","28.1574183166183","28.4631348359947","28.7677766215748","29.0762877635297","29.573624194348","30.2150854449028","30.8751302277125","31.5548872180451","32.3264242496855","33.1080879501178","33.9049288972763","34.7125790167138","35.5326430067558","36.3647053635736","37.2094045264777","38.0637262047051","38.9304797347196","39.807794674071","40.6952643691305","41.5941143887855","41.4034872862545","41.9540404347034","41.7511632489125","41.7638583453401",
"Liberia","LBR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9822736771311","85.9295517804012","86.0242294715862","86.143861546782","86.2925837234209","86.4460081451671","86.5790108564536","86.6980619452998","86.7900130516749","86.8690289031322","86.9404746058061","87.0022157377923","87.0444167201638","87.0564862933217","87.0415677535003","86.997106432437","86.9224347573591","86.8370467981189","86.838987354015","86.8765420153839","86.8978782086952","87.2780023550263","87.5514177923816","87.4670136566502","87.4591110840883","87.5384858773563","87.6652411759689","87.7922933362608","87.9614924133213","88.1932371881198","88.1932684820093","88.4651449722394","88.2020202020202","88.2514965661611",
"Libya","LBY","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0129017163294","44.6043406234835","45.2525387941147","45.9503910314503","46.6890699823574","47.4544354025153","48.2221811273809","48.9704054553395","49.6647445353359","50.2873947333244","50.93299477122","51.6067451479478","52.2233764492996","52.7617422150829","53.2198581560284","53.5908478691032","53.8305353340266","54.0069971226785","54.177604926268","54.3097632280657","54.380881111978","53.8798211379545","53.3220216493064","53.3243598572591","53.2902440166737","53.2118245034145","53.1492504752703","53.1097570477957","53.0816845190764","53.0711610486891","52.8444886552035","52.9389636038747","52.3995544469023","52.1678233637065",
"St. Lucia","LCA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2018114701069","61.5293563619239","62.4255514940825","63.3329055441478","64.2523906487615","65.1817146407124","66.1215894762839","67.0718174341032","68.0339907679396","69.0075350405733","69.9908702383","70.9884910825825","72.3563463693112","73.7322623828648","75.1182350728221","76.5109630788317","77.9111628410567","79.3191512484038","80.7330442608198","82.1517532094271","83.5789733939535","85.0087527050683","87.5380145541436","84.0455197322993","84.2165393556958","84.3854659507735","84.5543264372706","84.7242544361382","84.0232016730458","87.6101734167041","84.6523440181207","85.2874699816358","82.6324254488887","83.2433003579306",
"Latin America & Caribbean","LCN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6714465993859","52.867274219516","53.7692097237946","54.7434619024385","55.79128089873","57.0646588771129","57.4492442256101","58.440743393563","59.1803646038536","59.8019527233594","60.2619878773747","61.3222424348004","62.1781895969913","62.8340696577542","63.7750998266319","64.6187044943398","64.9802219435291","65.3308613487753","65.4334685250179","66.2894390657371","66.0344402202612","65.7845445670587","66.1777768483123","66.2383056482077","66.1277958069774","66.6805046439931","67.1498778500687","67.6690921538584","68.306903495506","69.1444759940234","67.3543243964833","68.3648845731438","68.8619645251464","69.0938599481006",
"Least developed countries: UN classification","LDC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8132781989657","70.9711300421363","70.9712868242676","70.9674796078686","71.1931513112956","71.3816260714777","71.3208581373282","71.2148623544923","71.2086521454684","71.2104615417907","71.1478926219209","71.11343518146","71.0768397029897","71.0061363620695","70.9958906733279","70.9977011880261","70.8877560675372","71.1998548189173","71.5318418874262","72.0949259496746","72.6584218454359","72.6492540652345","72.4165858138654","72.2706414523422","72.1499565729928","72.2004051804828","72.0801099684763","72.2306232529492","72.4445949350063","72.4791691526896","71.9571998074117","72.6828232542748","72.6589335982167","74.1619314894615",
"Low income","LIC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7969768404562","80.9017473314544","80.916184491981","80.7341573129835","80.8481134878413","81.0048163889825","80.666656295316","80.2800410928609","80.0178121424491","79.9639265052473","79.9263412027526","79.838357076491","79.6732223791212","79.4927623289134","79.3200000820369","79.1368923290667","78.7338059637814","78.4776714397012","78.2650621001027","78.1512773932063","78.0608439371654","78.2320768208383","78.2773626934812","78.4338504344433","78.2514773572529","78.1816503090243","77.6896351955982","77.1779328005029","76.8011473289243","76.4881284419722","75.5924876387974","75.6469889028693","75.2612530514135","77.6509855400294",
"Liechtenstein","LIE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.1614644389195","53.2058186159376","48.3369562370689","49.6527365937875","49.6287663519583","47.8417459549535","46.9245008594473","46.6454138998386","53.8866724034525","48.6000490531452","48.2163238221632","47.9696308903308","47.7243969685265","47.4792886778105","47.2340994120791","46.9888386285164","46.745030760364","46.5013892430974","46.2573421685775","46.0156386686944","45.7730819508645","46.224128540305","43.9456752900638","47.105702364395","46.3297249037442","47.9271799880623","47.6810084806514","49.0507318266447","45.9071179953684","47.1653161576287","44.5048843910324","44.6657447142185","45.3936973945017","45.2760753765966",
"Lower middle income","LMC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0090235898385","49.2459327626687","49.353302563173","49.5161088954397","49.7586375430673","49.9821917955875","50.3579909479423","50.7129120356929","51.1846535086257","51.4988457002405","51.8507772944089","52.1104890480064","52.2294323658427","52.4306509437792","52.6080545107095","52.9397734065698","52.4883974627082","52.1858408250018","51.729499149166","51.5793783312776","51.2966848251485","50.9823178765544","50.6516915411816","50.6955792227023","50.8838244334634","51.0426055729132","51.0978482977947","51.1803388466224","51.2913795616079","51.4270859736218","51.2379181266472","52.5579819626556","53.7779701637132","55.2637155224821",
"Low & middle income","LMY","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3874582182704","66.2547792585482","66.2412864332807","66.1262434929989","66.2351041656367","66.3162351348069","66.3300588455213","66.3239414193865","66.4534276067584","66.4771635575908","66.519450694959","66.4674929340263","66.4144557692424","66.425779448102","66.3448973174827","66.403758397143","66.1202098693387","66.0684584603317","65.7701709231727","65.6468073055303","65.3482006737607","65.2527949427712","65.1520454281053","65.0871095203951","65.0803206595617","65.2035400250577","65.2507951742161","65.3461005497106","65.4283549777815","65.5826581555622","65.0399469493368","65.8396378646223","66.038726438559","66.8354747557075",
"Lesotho","LSO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2397759241287","82.2592733661797","82.3663981304963","82.5637423441409","82.8538237184241","83.2091079334764","83.5905990140915","84.0580253861064","84.6485711410747","85.2982127487216","84.79274973625","84.2771068957594","83.7532212777414","83.2210789300846","82.677257027541","82.1275876856701","81.5662005666314","80.998793157729","80.4220321334898","79.8357724653996","79.2421439314283","78.6411793033335","78.0326458170866","77.4159976211716","76.6720149202562","75.9213109276456","75.1668929622086","74.4080054059494","73.6478778483049","72.8856202825624","72.885101010101","73.108812976754","72.2022191197002","72.3042031162558",
"Late-demographic dividend","LTE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5607019902266","80.3704897053727","80.251842183172","80.1880339568274","80.1584737516378","80.1998190430306","80.1984169847731","80.1636492775895","80.1976602209492","80.2981313633965","80.3788433417928","80.3321832949582","80.3303786350818","80.2181200696331","80.0619908409295","80.0105441556863","79.7817906457665","79.5673478825753","79.2605594795887","79.1424823421133","78.8386676470272","78.9330180175871","78.9733472347153","79.0342086537624","79.1642079584818","79.3135774979355","79.4586573783723","79.708838960471","79.9064231854249","80.1019827501333","79.709326618943","80.2444427240332","80.2659462884159","80.3180875062764",
"Lithuania","LTU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2415310339294","79.5387265191883","78.9023530687486","78.3746838903698","77.8693267932431","77.4123689872979","77.0306789699931","76.6450810168821","76.3212805488066","80.7217807437327","82.6500511709108","81.7075973220168","80.2754269887675","82.8228927318902","80.500846766606","80.6970295767466","81.8112011501764","80.9359844810863","81.1568334217763","83.9175956248891","84.560547032864","83.4996989574421","84.0883226907758","82.5192160775815","82.7816706619952","83.8876730063808","84.2336474081256","84.0475186701999","83.5450525724257","84.3680431673768","83.2953373894608","84.321535657593","85.0878221857315","84.3944450111479",
"Luxembourg","LUX","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2907274777744","52.2754603804749","56.1096563729721","54.3484301194776","56.1033490552045","53.7340509161275","55.4307624956599","57.5350600703485","58.03515714177","61.4961378126533","63.1191797858464","63.8782863598888","64.9578842496151","66.4761404538643","69.1605501757848","70.3408655687476","71.4697495183044","72.6111490047746","73.7755531646162","74.1956465836724","74.6063262718983","76.8307826032968","78.3252211712125","78.3564021744096","79.3625461675254","82.799621466512","83.3292052385523","85.418045444518","86.1802386664785","84.5374280230326","87.0418501859835","86.2614967347001","87.8852825533883","86.9405990244199",
"Latvia","LVA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7661313045928","74.5484053062377","74.2615135779348","73.8784483369974","73.7994945240101","73.7227952885816","73.7553168481003","76.3504485588853","75.6704812206573","74.0216535725424","75.4107195097541","77.3893640758646","77.4010700050014","78.036271511107","76.9295340425207","76.8770693153904","76.9464359779582","76.5820402964335","78.7391060891039","81.042760019084","82.56373219417","80.9204086626698","81.2656820469673","81.330066397447","80.1338044050214","80.1629104289381","81.7947341741957","81.2129435709861","81.4567015591831","81.6779057098265","81.5133778043761","80.5648927625904","81.6233449940221","81.7557792802102",
"Macao SAR, China","MAC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2271565405466","63.7150717068607","65.5308197505168","65.573815132","66.1711915334911","67.1439770054873","68.3655694765229","69.7758949483573","69.6836352440088","71.7408173823073","74.4670747150696","75.5986057112213","77.109555832523","75.4591973385585","76.9628157025256","79.5140390275201","80.0095050580488","83.1952081175127","83.634268655153","85.3462709786292","84.5326336503772","85.8604979047271","84.9864033204523","86.4033307584545","85.9310023189232","86.4415862808146","87.2123476156924","86.0483294030365","85.7621308016878","85.4875433533663","85.3587410801876","85.7167525636257","86.2411270363622","79.648378711178",
"St. Martin (French part)","MAF","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2908813296288","29.7118802147665","29.7744851014754","29.9095542674395","30.5119229651346","30.4625898019975","31.1262902631946","31.2258913101215","31.6924567262345","31.9220027291393","32.1857434849259","32.6746447848098","32.1742403592799","32.6292609194204","33.0908615163211","33.5580170023782","34.0319940869014","34.5106930246742","34.9981354216611","34.8140981712151","34.6358262378654","34.2935940145268","33.6134685710343","34.3926534019758","34.7663210472409","34.569758201839","33.3988635059121","32.7706405928005","32.037122701515","31.303253845714","30.3477560582766","29.6871638194415","28.4481631585828","28.6939304380742",
"Monaco","MCO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.2327845021016","88.1757182459677","88.1367650293831","88.1183301946014","88.1023293726683","88.1056163567374","88.072892225872","88.0853595528487","88.0465152579412","88.0285531709294","88.0421893528053","88.7972519727142","91.224917640012","95.6564002865036","97.9067264573991","100.83751786827","96.9113864067154","100.083306414594","98.7432704968582","97.3110335308923","97.6953283261134","99.8991153189508","101.666484962699","101.136468774094","99.8168286843396","97.5312978600835","96.9793747713779","97.1375887750839","97.9313497095338","96.8714561124972","95.0510253940333","94.4997191687395","97.0100884091772","97.6985635235593",
"Madagascar","MDG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5873350863927","94.6449740885843","94.7112070426833","94.7657716754507","94.7946011381507","94.802344262666","94.7809467803587","94.7405892257795","94.6889465959129","94.640601028788","94.6072684642438","94.5812585900007","94.5273240323324","94.5297569530319","94.5521179962227","94.6079092995006","94.5222414529434","94.4390156237715","94.3538155811787","94.268652695619","94.1823528751501","94.0946649901204","94.0045375923804","93.9102095858853","93.8057376772641","93.6939370406636","93.8922588588792","94.0730499427704","94.2308784927787","94.3807809723425","94.2274535046783","94.5307402616728","94.2153003594044","94.2520206402119",
"Maldives","MDV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.154675927753","28.2484080649218","30.4746156000373","32.8417005028369","35.3499728703201","38.0037282745765","40.609255843405","43.3323186761491","46.1705443615718","49.1221438172043","52.1824278629396","52.5930973777986","53.011531088157","53.4382074315459","53.8711974768542","54.3147282505165","54.7639510416975","55.2214571368434","55.6878004119936","56.1609063752728","56.2766722241767","56.415139972187","56.5739551280136","56.7558790097578","56.9577588093675","57.1816070063051","57.4223934917577","56.290400719773","54.9767679209304","53.4598243373557","53.3643275318551","53.5821535821536","53.513747734972","53.7053124835466",
"Middle East & North Africa","MEA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6313122879945","23.8072754764575","24.4154785550804","24.2851231078574","24.8759270654635","24.8469872940844","24.9259906330027","25.0518199852484","25.2749709032778","26.0312486482561","26.6317304537858","27.119545707272","26.8289499505676","27.4231496788656","27.9342656717604","28.5145644346711","28.7636552327473","29.3681354490911","28.5062974152264","29.1353948231292","28.9605266716859","28.7071775076692","29.145941432421","29.0992368056804","29.467927029161","30.2996238464609","31.085586343325","30.742761273796","29.7283784142392","29.1555535145102","28.9302550190992","29.0642043807558","29.1990978486095","29.376123183226",
"Mexico","MEX","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4156301700846","40.7506223423896","41.5530428999002","42.4104712537575","43.2739561394115","45.3680248968662","45.398033924441","47.3700561596368","47.1209270554963","46.5721468803636","47.3321481625794","46.9133075648813","47.6654930891629","48.4848107879482","49.9271599865526","50.9875350035933","52.2764599103493","52.9710827835921","53.075983142565","54.2118641934916","54.1857501545605","54.9343895124451","56.073976954691","56.3501615253056","55.2693030103051","55.9108033805111","56.1981781712723","55.7626187098176","56.4626111430947","58.3842576578654","57.5291066600453","58.1886713706259","59.5028067361668","61.0148291424887",
"Marshall Islands","MHL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3833250996098","65.2265875655535","65.201049268647","65.0800116924798","65.1813360620563","65.247273921751","65.2790239263907","65.2971630824007","65.4499767642586","65.4717314258244","65.5123183928057","65.4559031652649","65.4008214794259","65.416970997943","65.3338302421138","65.4013971648814","65.1142195129463","65.0660804926324","64.745147561838","64.6057315771926","64.2714457399942","64.1299354984112","64.000694380982","63.899684928986","63.9062229613057","64.0439312150212","64.1287441427634","64.2674511542004","64.3742875228566","64.5557890237221","64.022186916059","64.8899487877163","65.1245622777252","65.7932703875257",
"North Macedonia","MKD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3287459295387","67.184006119807","66.2111709584594","65.2672716237621","64.4370487029388","63.7023566413761","62.9564905677286","61.8187772600741","61.4148392910784","61.0402994801534","62.3396629299169","62.828927284938","63.3277804098974","64.9913477588398","65.3712421920674","65.7730461386322","63.2088099294232","64.1418235311777","62.3122680958831","62.0470148924597","61.2507710129229","63.9249294533944","63.4204701800562","65.5335861321777","64.2320390815244","63.6980938902105","61.7902551925216","62.6372624960131","63.4220917904829","67.0704414917758","66.3333703075728","64.8479087452472","65.4559553349876","65.3461640438573",
"Mali","MLI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.3460876505949","75.2214263469324","75.1219694329666","75.0678012490359","75.0606501698205","75.098022131219","75.1550783488204","75.2284542405845","75.3370113335663","75.4577610018873","75.5637310108366","75.665856530781","75.748608115564","75.7894340664166","75.7837688650249","75.7190140668489","75.6202953369823","75.5139064396262","75.3860955617753","75.2357902090923","75.0591517023237","74.8673270280011","74.5950501307489","74.3761901229072","74.3040711682214","76.7512130292506","74.4331958505187","72.1149293528371","72.2192423316327","72.385439186234","62.539372753437","72.696720068732","72.2073690886255","72.2566024579447",
"Malta","MLT","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.182631905314","36.464776341612","37.2686445291236","38.2207487978958","38.7581096158349","39.1746303953974","39.9991682147115","41.1225371345763","41.4204569243437","42.1522081132712","42.210162942338","40.8118944203141","43.4891676168757","42.923248307578","39.8837192568394","43.8048092601025","44.2750448410715","47.4035586345738","49.561620430736","50.397052188299","51.1516400788672","52.9011306588807","58.0908172953747","60.4654283073437","62.3264840520881","63.02834957146","65.4469150346046","67.1567053052644","69.697663437737","71.2807463952502","73.6876260880606","74.5881234091354","77.7935154540865","76.851942391775",
"Myanmar","MMR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5902204481539","78.8674839462931","77.8401085762296","77.2675086107922","76.543861229427","75.8985092258503","75.3248917027658","74.8486826109767","74.3602192438897","73.3932916342883","72.2348489658062","71.3422512730866","70.451270383011","69.4929794239721","68.6263888538963","67.8299500371261","67.1291637315085","66.5463282095147","66.0873832834168","65.6575451145336","65.3122439977314","65.1375105607606","64.91916655098","64.6880448790842","64.4940920476684","64.3432552248258","63.2243398746532","62.1077460383653","63.2105757686485","61.6616269931132","58.8709146670528","58.8702736817947","58.9135490539493","58.8317047310657",
"Middle East & North Africa (excluding high income)","MNA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9624685663779","22.1481781662998","22.6870883262347","22.4459360918193","22.9777889675908","22.8283622147456","22.8210088763209","22.8756966095674","23.0281279566878","23.7503009779578","24.3888542354758","24.8748732676638","24.4542993757887","25.0018552943747","25.5333897230592","26.1043645488373","26.2420243999255","26.8439184447309","25.6806944212211","26.2938856987969","25.9095683222206","25.4026538796939","25.705246357989","25.5852402725758","25.7883697177246","26.4698265427746","27.1498037163085","26.9181992191812","25.2119447887573","23.961445904304","22.4797183202228","22.4600094747714","22.2089568058435","22.2249627373142",
"Montenegro","MNE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4144236696117","74.1233477159099","73.9074550128535","73.7270386266094","73.6562478437867","73.685580426861","73.7587415636281","73.8630990946819","74.1015803737989","73.9913861299112","74.3222000459226","74.5613724169709","74.6978946057058","74.7572815533981","74.7913188647746","74.7741912267444","74.9828637396731","75.1858534824973","75.421925712225","74.8520017993702","74.7335310505977","74.7250970245796","75.3870541611625","75.6472020752819","76.3235543496693","77.7895837549754","75.4652794979771","74.5232885276649","72.839723484606","74.3369005152596","74.4801869608551","74.6070045916989","74.4033775805932","74.6688444556126",
"Mongolia","MNG","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7772085860649","80.8051794808098","80.8986867943053","81.0459708774872","81.1800703292688","81.3123303546921","81.4269621871765","81.5463964580766","81.6609417272092","81.7707068253583","81.8450307454639","81.9175510574841","82.0006366626749","82.1133636488069","82.5579084167877","82.9031217849301","83.3438738836015","83.9227598177479","83.7384086736855","83.659375","82.3483886945485","81.7814932257134","81.8190115456578","81.8076459734358","81.1078620020909","80.7474912344336","80.2057030239576","80.0361542785095","75.9974137044276","78.6819770344483","78.1925428399208","76.3204045245959","77.419632729831","77.7204176334107",
"Northern Mariana Islands","MNP","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.184911808633","107.25099404806","107.321110891481","107.450136637361","107.655253544672","107.889808119271","108.096089829582","108.14622448092","107.481072282917","106.845525868083","106.238683727656","105.658328204757","105.103496218523","104.573490188607","104.182105036694","103.760183329934","103.304948992496","102.815998839262","102.29416263064","101.734118134513","101.137837374899","100.503629819799","99.8298019289115","99.1158332714169","98.3611857157067","97.5653303035222","97.6683160893687","97.7837256422443","97.8870683072764","97.9745471854097","97.9740752450205","98.3662864385298","97.6015773185585","97.97078938798",
"Mauritania","MRT","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8584827102599","37.5271978829756","38.2095294465818","38.9064315290893","39.6170971949446","40.3407376109133","41.0787247292556","41.8335830708541","42.6020565236131","43.38648937654","44.1859376462878","44.2223336257676","44.2584559285804","44.2947939501948","44.3310226949008","44.3685573150781","44.4072444359416","44.4448001024295","44.4837284049819","44.5220843352107","44.5612727626207","44.6018245979217","44.6411959590684","44.8147169562058","44.9968228487342","45.1840184272479","45.3807611791757","45.5857547776792","45.6749272914091","45.8099876071285","45.8110799710927","46.2024422954754","45.735745155444","45.8650040281621",
"Mauritius","MUS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8554804483614","47.0622119815668","47.2906828020464","47.5650853608858","47.8902221340738","48.2432651231147","48.434647795754","48.627618318503","48.8124188853748","48.9794368870611","49.1351371960906","46.1165419276004","48.2901184156799","51.64806187923","51.1860480082373","53.4087815501886","54.2908372269556","53.4265734265734","55.1962064096758","55.9634130057418","58.0214117898334","57.3929908681949","57.8636650932613","60.3849615172803","60.5371319936272","62.4488256841198","61.5207466912313","61.8176409341068","62.6239323281426","63.6510722316678","63.4654130288784","63.0806394534796","62.1607145442175","62.3476877727027",
"Malawi","MWI","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1110002524372","93.8630583945108","93.634317458037","93.4402715689321","93.2975967335634","93.2172045576567","93.1887584693196","93.172791355065","93.1196871609619","93.1185769808531","93.1885959680305","93.24175955319","93.2757962087571","93.3178100185086","93.3508510002986","93.346550262149","92.5447639717851","91.6865591659765","90.770007138813","89.7956389704784","88.7604512944495","87.6658720952466","87.6393908105318","87.6286233542094","87.6356697014273","87.6600948809956","87.7038673430426","87.7708399673261","88.3294143837046","88.9577504196978","85.4516657416307","89.2533825165078","88.8832906467369","88.8580946782005",
"Malaysia","MYS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7791607530866","56.859564408229","56.9622803041749","57.1120499400971","57.267882400485","57.4785919376668","57.7328468632816","57.9103456142352","57.4424932604369","57.5993243924574","57.9161712999266","57.8871329539838","58.0627085402817","58.2263740482436","58.4098449193735","58.4984062665342","58.5706706693754","58.6608404756039","58.6707489524007","58.3367822038282","58.5078567915297","58.6346629380769","60.6432642954786","62.6336073997944","64.5974657621912","65.0118959298012","65.5257509350539","66.003809818004","66.1417625502908","66.0282322337129","65.8263197673674","65.5279701108093","65.9038083318434","65.835631127451",
"North America","NAC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6934068732817","75.0981100904949","75.5998256240435","76.09528427521","77.5311335002076","77.8720628391391","78.2113140736394","78.8666882351217","79.0954677064127","79.4364266852812","79.6438343559214","79.9190456677198","80.1815036919313","80.7374420129573","80.6019258713355","80.7302246860279","80.8094323318638","81.0782603884297","81.5755009603064","82.3883309090067","82.5305952195895","82.3594899372182","82.1575267999789","82.0251747064455","82.2255108317314","81.9808130594281","82.059038349505","82.548946719424","82.685038863436","83.1035600526688","83.0350346718308","83.0592809283509","83.4892412516325","84.2408763070304",
